,city,state,status,lastUpdated,totalAvailable,pctAvailable,queryTime
23,COMMERCE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,COMMERCE TOWNSHIP,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,DEARBORN,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,DEARBORN HEIGHTS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,DETROIT,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,EAST LANSING,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,EASTPOINTE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,FARMINGTON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,FARMINGTON HILLS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,FENTON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,FERNDALE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,FLAT ROCK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,FORT GRATIOT,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,FRASER,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,GARDEN CITY,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,GRAND RAPIDS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
39,GRANDVILLE,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
40,GROSSE ILE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
41,GROSSE POINTE,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
42,GROSSE POINTE WOODS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
43,HAMTRAMCK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
44,HARPER WOODS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
45,HARRISON TOWNSHIP,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
46,HAZEL PARK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
47,HIGHLAND,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
48,HOLLAND,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
49,HOLT,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
50,HOWELL,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,IMLAY CITY,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,INDEPENDENCE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,INKSTER,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,JACKSON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,KALAMAZOO,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,KENTWOOD,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,KIMBALL,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,LAKE ORION,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,LANSING,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,LINCOLN PARK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,LIVONIA,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,MACOMB,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,MADISON HEIGHTS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,MARINE CITY,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
65,MELVINDALE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
66,MIDLAND,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
67,MILAN,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
68,MILFORD,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
69,MONROE,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
70,MONTROSE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
71,MOUNT CLEMENS,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
72,MUSKEGON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
73,NEW BALTIMORE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
74,NORTHVILLE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
75,NOVI,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
76,OAK PARK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
77,OAKLAND,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
78,OKEMOS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
79,PLYMOUTH,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
80,PONTIAC,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
81,PORT HURON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
82,PORTAGE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
83,REDFORD,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
84,RICHMOND,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
85,ROCHESTER HILLS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
86,ROMEO,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
87,ROSEVILLE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
88,ROYAL OAK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
89,SAGINAW,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
90,SAINT CLAIR,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
91,SAINT CLAIR SHORES,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
92,SALINE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
93,SHELBY TOWNSHIP,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
94,SOUTH LYON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
95,SOUTHFIELD,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
96,SOUTHGATE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
97,STERLING HEIGHTS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
98,TAYLOR,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
99,TECUMSEH,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
100,TRAVERSE CITY,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
101,TRENTON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
102,TROY,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
103,WALLED LAKE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
104,WARREN,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
105,WATERFORD,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
106,WAYNE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
107,WEST BLOOMFIELD,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
108,WESTLAND,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
109,WHITE LAKE,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
110,WHITMORE LAKE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
111,WIXOM,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
112,WOODHAVEN,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
113,WYANDOTTE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
114,WYOMING,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
115,YPSILANTI,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,BOONEVILLE,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,BRANDON,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,CARTHAGE,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,CLINTON,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,D'IBERVILLE,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,DIAMONDHEAD,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,FLOWOOD,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,FOREST,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,GREENVILLE,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,GREENWOOD,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,GRENADA,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,GULFPORT,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,HATTIESBURG,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,HOLLY SPRINGS,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,HORN LAKE,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,HURLEY,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,JACKSON,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,KOSCIUSKO,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,LAUREL,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,MADISON,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,MCCOMB,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,MERIDIAN,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,NATCHEZ,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,OCEAN SPRINGS,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,OLIVE BRANCH,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,OXFORD,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,PASCAGOULA,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,PEARL,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,PICAYUNE,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,PONTOTOC,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,RICHLAND,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,RIDGELAND,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,RIPLEY,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,SOUTHAVEN,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,STARKVILLE,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,TUPELO,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,VICKSBURG,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,WALLS,MS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,WEST POINT,MS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ALBANY,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,BEAVERTON,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,CLACKAMAS,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,EUGENE,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,FAIRVIEW,OR,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,HILLSBORO,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,KEIZER,OR,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,PORTLAND,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,SALEM,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,SHERWOOD,OR,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,SPRINGFIELD,OR,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,WILSONVILLE,OR,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,WASHINGTON,DC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ALCOA,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,ARLINGTON,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ATHENS,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,BRENTWOOD,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,BRISTOL,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,CHATTANOOGA,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,CLEVELAND,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,CLINTON,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,COLUMBIA,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,COOKEVILLE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,CORRYTON,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,CROSSVILLE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,DECHERD,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,DICKSON,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,DRESDEN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,DYERSBURG,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,EAST RIDGE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,ELIZABETHTON,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,ERWIN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,FARRAGUT,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,FAYETTEVILLE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,FRANKLIN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,GALLATIN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,GERMANTOWN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,GREENEVILLE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,HARRIMAN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,HENDERSONVILLE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,HERMITAGE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,HIXSON,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,JASPER,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,JEFFERSON CITY,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,JOHNSON CITY,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,KINGSPORT,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,KNOXVILLE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,LA FOLLETTE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,LAWRENCEBURG,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,LENOIR CITY,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,MADISON,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,MADISONVILLE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
39,MARTIN,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
40,MARYVILLE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
41,MEMPHIS,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
42,MONTEAGLE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
43,MORRISTOWN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
44,MOUNT JULIET,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
45,MURFREESBORO,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
46,NASHVILLE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
47,NEWPORT,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
48,OAK RIDGE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
49,PARIS,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
50,PIGEON FORGE,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,PINEY FLATS,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,PORTLAND,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,POWELL,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,PULASKI,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,SEVIERVILLE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,SHELBYVILLE,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,SIGNAL MOUNTAIN,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,SMYRNA,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,SPRING HILL,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,SPRINGFIELD,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,TELLICO PLAINS,TN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,TRENTON,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,TULLAHOMA,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,WAVERLY,TN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ANCHORAGE,AK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,WASILLA,AK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ALBUQUERQUE,NM,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,ESPANOLA,NM,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,HOBBS,NM,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,LAS CRUCES,NM,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,RIO RANCHO,NM,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,ROSWELL,NM,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,SANTA FE,NM,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,BELLINGHAM,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,BURIEN,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,EVERETT,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,FEDERAL WAY,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,GIG HARBOR,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,ISSAQUAH,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,KENNEWICK,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,KENT,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,LACEY,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,LAKEWOOD,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,LYNNWOOD,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,MARYSVILLE,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,OLYMPIA,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,PUYALLUP,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,REDMOND,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,RENTON,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,RICHLAND,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,SEATTLE,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,SILVERDALE,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,SPOKANE,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,TACOMA,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,TUKWILA,WA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,VANCOUVER,WA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ATHENS,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,BARBOURSVILLE,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,BEAVER,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,BECKLEY,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,BLUEFIELD,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,BRIDGEPORT,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,BUCKHANNON,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,CHARLES TOWN,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,CHARLESTON,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,CLARKSBURG,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,DUNBAR,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,ELKINS,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,ELKVIEW,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,FAIRMONT,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,FAYETTEVILLE,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,GAULEY BRIDGE,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,HUNTINGTON,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,HURRICANE,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,INWOOD,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,KEYSER,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,LEWISBURG,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,MANNINGTON,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,MARTINSBURG,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,MILTON,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,MONTGOMERY,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,MOOREFIELD,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,MORGANTOWN,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,MOUNDSVILLE,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,PARKERSBURG,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,ROMNEY,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,SAINT ALBANS,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,SOUTH CHARLESTON,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,STAR CITY,WV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,SUMMERSVILLE,WV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
